movie,speaker,utterance,srt_index,emotion,emotion_id,start_time,end_time
Croods,Grug,We need a cave.,0282,neutral,4,"00:27:43,120","00:27:44,929"
Croods,Grug,"Now, step where I step.",0283,neutral,4,"00:27:45,080","00:27:47,845"
Croods,Grug,I would go with a smaller cave.,0299,neutral,4,"00:28:50,440","00:28:53,046"
Croods,Grug,Dad?,0301,neutral,4,"00:28:59,440","00:29:00,441"
Croods,Grug,"Grug, when you're done, we should get going.",0309,happy,3,"00:29:23,600","00:29:26,171"
Croods,Grug,He made it.,0339,neutral,4,"00:33:40,560","00:33:41,925"
Croods,Grug,It's a baby sun.,0345,neutral,4,"00:33:51,960","00:33:53,689"
Croods,Grug,What a cute little guy.,0355,fear,2,"00:34:15,320","00:34:16,810"
Croods,Grug,The end of the end is still coming.,0393,neutral,4,"00:36:33,000","00:36:35,446"
Croods,Grug,Crazy sticks. Let's go.,0417,angry,0,"00:37:34,000","00:37:35,161"
Croods,Grug,That's just Belt.,0421,neutral,4,"00:37:53,240","00:37:54,605"
Croods,Grug,I've made a decision.,0422,neutral,4,"00:37:58,600","00:37:59,931"
Croods,Grug,Don't ask me why. Just a hunch.,0424,neutral,4,"00:38:03,160","00:38:05,242"
Croods,Grug,I'll never live long enough to get there.,0428,happy,3,"00:38:12,720","00:38:15,371"
Croods,Grug,"Come on, just think.",0430,happy,3,"00:38:18,560","00:38:20,608"
Croods,Grug,"Our whole family packed together on a long, slow, trip across country?",0431,happy,3,"00:38:20,760","00:38:24,765"
Croods,Grug,"Stop shoving, or I will pull out your tongue!",0439,angry,0,"00:38:46,400","00:38:48,084"
Croods,Grug,Do you want me to turn this family around? Do you?,0440,angry,0,"00:38:48,240","00:38:50,402"
Croods,Grug,Food fixes everything.,0469,happy,3,"00:39:52,320","00:39:53,810"
Croods,Grug,Not you. You're still grounded.,0471,happy,3,"00:39:57,960","00:39:59,485"
Croods,Grug,"Yeah, I noticed!",0529,neutral,4,"00:43:27,800","00:43:30,246"
Croods,Grug,"Grug, how about a story?",0539,neutral,4,"00:44:51,080","00:44:53,208"
Croods,Grug,"Yeah, tell us a story!",0541,neutral,4,"00:44:56,240","00:44:58,163"
Croods,Grug,There were a lot of rules...,0544,neutral,4,"00:45:07,240","00:45:08,446"
Croods,Grug,"but the big, simple one was to never leave the cave at night.",0545,neutral,4,"00:45:08,640","00:45:13,567"
Croods,Grug,I know.,0548,neutral,4,"00:45:20,120","00:45:21,360"
Croods,Grug,"But, while everyone was asleep...",0549,neutral,4,"00:45:22,160","00:45:24,447"
Croods,Grug,No! 'Yes!,0551,neutral,4,"00:45:26,160","00:45:27,605"
Croods,Grug,"And no sooner than she did, their cave was destroyed...",0552,neutral,4,"00:45:27,760","00:45:30,525"
Croods,Grug,and die!,0555,happy,3,"00:45:35,360","00:45:36,805"
Croods,Grug,A place where things are better.,0584,neutral,4,"00:47:09,240","00:47:12,050"
Croods,Grug,Tomorrow isn't a place.,0585,neutral,4,"00:47:13,880","00:47:15,689"
Croods,Grug,That's where I'm going.,0589,neutral,4,"00:47:25,000","00:47:26,889"
Croods,Grug,We are going to shut our eyes and sleep.,0590,neutral,4,"00:47:36,240","00:47:40,245"
Croods,Grug,And when we wake up...,0591,neutral,4,"00:47:40,680","00:47:41,841"
Croods,Grug,Tomorrow?,0593,neutral,4,"00:47:44,400","00:47:45,447"
Croods,Grug,Oops.,0607,surprise,6,"00:48:54,200","00:48:55,361"
Croods,Grug,"Step aside, girls.",0612,others,7,"00:49:10,040","00:49:11,769"
Croods,Grug,Hello? Nobody's listening! No one is listening.,0613,others,7,"00:49:14,080","00:49:17,050"
Croods,Grug,And our log!,0617,neutral,4,"00:49:37,560","00:49:39,403"
Croods,Grug,Really?,0630,neutral,4,"00:50:46,480","00:50:47,641"
Croods,Grug,"Okay, smart Guy...",0631,neutral,4,"00:50:48,320","00:50:51,529"
Croods,Grug,Thank you!,0640,neutral,4,"00:51:31,160","00:51:32,321"
Croods,Grug,We've gotten along just fine without brains until now.,0648,neutral,4,"00:51:57,360","00:52:00,523"
Croods,Grug,Cavemen don't need brains. We have these.,0649,neutral,4,"00:52:00,720","00:52:03,883"
Croods,Grug,That's what I'm talking about! Ideas are for weaklings.,0650,neutral,4,"00:52:04,880","00:52:08,327"
Croods,Grug,and rode it to Tomorrow.,0656,neutral,4,"00:53:00,200","00:53:01,929"
Croods,Grug,Really? Okay.,0665,fear,2,"00:54:19,400","00:54:20,686"
Croods,Grug,Okay! That's enough!,0676,neutral,4,"00:55:44,120","00:55:45,963"
Croods,Grug,"No,no,no.",0684,neutral,4,"00:56:03,160","00:56:04,764"
Croods,Grug,It's my job to keep you safe.,0685,neutral,4,"00:56:04,960","00:56:06,962"
Croods,Grug,I'm still in charge and we are not splitting up.,0686,neutral,4,"00:56:07,120","00:56:10,442"
Croods,Grug,Except for you two.,0687,neutral,4,"00:56:11,120","00:56:12,246"
Croods,Grug,Hello?,0689,neutral,4,"00:56:33,960","00:56:35,610"
Croods,Grug,Just tell me what to do. What do I do? What do I do right now?,0693,neutral,4,"00:56:41,560","00:56:44,131"
Croods,Grug,Yeah.,0698,neutral,4,"00:56:54,160","00:56:55,685"
Croods,Grug,Croods!,0727,neutral,4,"01:00:58,400","01:00:59,970"
Croods,Grug,"Grug, they're okay. Guy is with them.",0729,happy,3,"01:01:01,560","01:01:04,370"
Croods,Grug,Guy is with them. Okay.,0730,happy,3,"01:01:04,920","01:01:07,127"
Croods,Grug,Thank you.,0731,happy,3,"01:01:07,640","01:01:08,721"
Croods,Grug,and why don't you join us when you stop being a big drag!,0734,others,7,"01:01:15,040","01:01:19,728"
Croods,Grug,Sleep pile?,0735,others,7,"01:01:27,920","01:01:29,490"
Croods,Grug,How about a story?,0736,sad,5,"01:01:33,720","01:01:35,484"
Croods,Grug,I'm going with Guy.,0748,sad,5,"01:03:18,560","01:03:20,403"
Croods,Grug,"Hey, wait! Let's ask that ugly lady if she's seen Dad.",0763,neutral,4,"01:04:04,040","01:04:07,806"
Croods,Grug,Yeah.,0766,neutral,4,"01:04:12,800","01:04:13,801"
Croods,Grug,"Belt, new and improved.",0769,fear,2,"01:04:19,560","01:04:21,608"
Croods,Grug,I call it a rug. Rhymes with Grug.,0773,happy,3,"01:04:31,240","01:04:33,641"
Croods,Grug,Let's do it again. I think I blinked.,0782,happy,3,"01:04:58,960","01:05:01,201"
Croods,Grug,"Grug, we have to keep moving.",0789,happy,3,"01:05:18,000","01:05:20,002"
Croods,Grug,"See, I got ideas. I got thoughts.",0790,happy,3,"01:05:20,320","01:05:22,971"
Croods,Grug,Isn't that something?,0792,happy,3,"01:05:26,280","01:05:28,009"
Croods,Grug,"See, I thought if I could have ideas...",0799,neutral,4,"01:05:51,520","01:05:55,525"
Croods,Grug,like Guy...,0800,neutral,4,"01:05:55,840","01:05:57,171"
Croods,Grug,maybe Eep would listen to me.,0801,neutral,4,"01:05:58,040","01:06:00,168"
Croods,Grug,And I also thought it would kill your mother.,0805,neutral,4,"01:06:11,560","01:06:14,769"
Croods,Grug,We're going to jump on the sun and ride it to Tomorrow with Guy!,0816,others,7,"01:07:11,240","01:07:14,926"
Croods,Grug,There's a difference.,0825,others,7,"01:07:37,920","01:07:39,285"
Croods,Grug,We have to follow Guy now.,0828,angry,0,"01:07:46,760","01:07:48,762"
Croods,Grug,Tar.,0843,angry,0,"01:08:53,720","01:08:54,767"
Croods,Grug,Stop struggling.,0845,angry,0,"01:08:57,920","01:08:59,046"
Croods,Grug,I know.,0850,sad,5,"01:09:13,720","01:09:15,210"
Croods,Grug,Family. Yeah.,0852,sad,5,"01:09:17,560","01:09:20,245"
Croods,Grug,You'll make it to Tomorrow.,0859,sad,5,"01:09:45,440","01:09:47,568"
Croods,Grug,You followed the light.,0860,neutral,4,"01:09:49,920","01:09:51,922"
Croods,Grug,Just like you forget to tell her.,0865,sad,5,"01:10:00,960","01:10:03,486"
Croods,Grug,It's okay. That's what dads do.,0867,neutral,4,"01:10:12,080","01:10:15,607"
Croods,Grug,That's right.,0868,neutral,4,"01:10:22,280","01:10:25,090"
Croods,Grug,But we can't do that from here.,0869,happy,3,"01:10:25,280","01:10:27,487"
Croods,Grug,We need one of your ideas.,0870,happy,3,"01:10:27,640","01:10:30,325"
Croods,Grug,I don't think our puppet looks scared enough.,0883,neutral,4,"01:11:30,400","01:11:32,050"
Croods,Grug,Scared? I'll show you scared.,0884,neutral,4,"01:11:32,200","01:11:34,567"
Croods,Grug,Hold on!,0886,happy,3,"01:11:52,720","01:11:54,404"
Croods,Grug,"Grug, your call.",0892,happy,3,"01:12:48,800","01:12:51,451"
Croods,Grug,We've got to get back to that cave.,0910,sad,5,"01:15:00,200","01:15:02,885"
Croods,Grug,No more hiding.,0912,sad,5,"01:15:08,920","01:15:11,127"
Croods,Grug,No more caves.,0913,neutral,4,"01:15:11,640","01:15:13,608"
Croods,Grug,What's the point of all this?,0914,neutral,4,"01:15:15,280","01:15:17,282"
Croods,Grug,I can't change.,0916,neutral,4,"01:15:27,440","01:15:29,124"
Croods,Grug,I don't have ideas.,0917,neutral,4,"01:15:29,280","01:15:31,442"
Croods,Grug,But I have my strength.,0918,neutral,4,"01:15:32,280","01:15:34,567"
Croods,Grug,And right now...,0919,neutral,4,"01:15:34,720","01:15:36,085"
Croods,Grug,It's too risky!,0922,happy,3,"01:15:43,000","01:15:44,968"
Croods,Grug,"That's a joke, right?",0926,neutral,4,"01:16:06,760","01:16:08,649"
Croods,Grug,"You're not coming, are you?",0931,neutral,4,"01:16:52,120","01:16:53,645"
Croods,Grug,Still alive!,0941,neutral,4,"01:17:47,520","01:17:49,807"
Croods,Grug,What do you call it?,0948,neutral,4,"01:18:06,720","01:18:08,245"
Croods,Grug,I was thinking of calling it a hug.,0949,neutral,4,"01:18:09,080","01:18:12,402"
Croods,Grug,Because it rhymes with Grug.,0950,neutral,4,"01:18:13,520","01:18:15,443"
Croods,Grug,No. I like hug.,0952,others,7,"01:18:20,680","01:18:23,650"
Croods,Grug,I'm scared.,0956,others,7,"01:18:43,440","01:18:45,124"
Croods,Grug,How do I get across?,0966,others,7,"01:22:29,920","01:22:31,649"
Croods,Grug,I have to think. What would Guy do?,0967,neutral,4,"01:22:31,840","01:22:34,969"
Croods,Grug,"What would Guy do, what would Guy do?",0968,neutral,4,"01:22:35,120","01:22:37,851"
Croods,Grug,What would I do?,0969,neutral,4,"01:22:40,040","01:22:41,963"
Croods,Grug,Hold this.,0970,neutral,4,"01:22:42,800","01:22:44,290"
Croods,Grug,Ihaveu.,0971,neutral,4,"01:22:59,680","01:23:03,127"
Croods,Grug,You really need to see this.,1004,happy,3,"01:28:06,600","01:28:09,888"
Croods,Guy,You talk.,0148,neutral,4,"00:18:01,320","00:18:02,810"
Croods,Guy,"I'm a person, like you.",0149,neutral,4,"00:18:02,960","00:18:04,849"
Croods,Guy,Sort of like you.,0150,disgust,1,"00:18:07,320","00:18:09,527"
Croods,Guy,"Okay, Okay-",0151,disgust,1,"00:18:12,520","00:18:13,601"
Croods,Guy,"Hey, hey, hey!",0152,neutral,4,"00:18:13,760","00:18:14,841"
Croods,Guy,It's dying! I can fix it! No! I caught it!,0164,neutral,4,"00:19:04,520","00:19:06,249"
Croods,Guy,Please! Please.,0165,neutral,4,"00:19:06,400","00:19:07,765"
Croods,Guy,I hate the dark.,0166,neutral,4,"00:19:07,920","00:19:09,206"
Croods,Guy,It does what you tell it?,0168,happy,3,"00:19:23,200","00:19:25,567"
Croods,Guy,The sun?,0170,happy,3,"00:19:28,200","00:19:29,201"
Croods,Guy,"Hi, fire.",0172,happy,3,"00:19:33,440","00:19:35,647"
Croods,Guy,But you said it was dying.,0174,neutral,4,"00:19:40,640","00:19:42,529"
Croods,Guy,It comes from where you come from?,0176,neutral,4,"00:19:45,280","00:19:47,009"
Croods,Guy,"Hey, those are cold!",0186,neutral,4,"00:20:10,880","00:20:12,530"
Croods,Guy,I don't even know you.,0190,neutral,4,"00:20:20,120","00:20:22,043"
Croods,Guy,"And this is Belt. Cook, conversationalist, navigator.",0193,neutral,4,"00:20:26,000","00:20:28,606"
Croods,Guy,Eep.,0197,neutral,4,"00:20:35,120","00:20:36,121"
Croods,Guy,What?,0199,neutral,4,"00:20:38,520","00:20:39,521"
Croods,Guy,How do you know?,0201,neutral,4,"00:20:45,120","00:20:46,360"
Croods,Guy,I have seen it. It's coming this way.,0202,neutral,4,"00:20:46,520","00:20:47,965"
Croods,Guy,"First, the ground is going to shake. Then it breaks open. Everything falls in.",0203,neutral,4,"00:20:48,120","00:20:51,602"
Croods,Guy,Fire. Lava.,0204,fear,2,"00:20:51,760","00:20:52,921"
Croods,Guy,"We got to get to high ground. I know a mountain, that way.",0207,neutral,4,"00:21:00,840","00:21:02,968"
Croods,Guy,It's our only chance.,0208,neutral,4,"00:21:03,120","00:21:04,804"
Croods,Guy,I can't.,0210,neutral,4,"00:21:08,960","00:21:11,281"
Croods,Guy,Okay.,0211,neutral,4,"00:21:11,720","00:21:12,767"
Croods,Guy,Here.,0212,neutral,4,"00:21:14,800","00:21:15,961"
Croods,Guy,Cavies! -Cavies?,0325,others,7,"00:33:10,920","00:33:12,490"
Croods,Guy,Yeah.,0332,neutral,4,"00:33:25,480","00:33:26,481"
Croods,Guy,Hi.,0364,fear,2,"00:34:47,120","00:34:48,121"
Croods,Guy,Going somewhere?,0389,fear,2,"00:36:23,440","00:36:24,441"
Croods,Guy,No. That was just the beginning of the end.,0392,neutral,4,"00:36:30,440","00:36:32,807"
Croods,Guy,I've got a dream...,0403,fear,2,"00:37:04,880","00:37:06,006"
Croods,Guy,Dad really has his heart set on a cave.,0409,surprise,6,"00:37:14,800","00:37:17,644"
Croods,Guy,Have you been there?,0411,neutral,4,"00:37:21,400","00:37:22,640"
Croods,Guy,Mom? Did you hear that? I can get my own stick!,0415,neutral,4,"00:37:28,720","00:37:31,246"
Croods,Guy,Yes. Sticks and caves. Caves and sticks.,0416,neutral,4,"00:37:31,400","00:37:33,846"
Croods,Guy,Don't do that. He will cut you.,0461,neutral,4,"00:39:32,120","00:39:33,884"
Croods,Guy,What's a pet?,0463,neutral,4,"00:39:36,120","00:39:37,201"
Croods,Guy,Get it off! You stay away from me.,0481,neutral,4,"00:40:25,520","00:40:27,522"
Croods,Guy,"There, who's hungry for scorpion?",0485,neutral,4,"00:40:50,360","00:40:53,489"
Croods,Guy,Why are you rolling away?,0505,neutral,4,"00:41:41,480","00:41:42,766"
Croods,Guy,You have bug for dinner. Plenty of bug!,0507,neutral,4,"00:41:45,080","00:41:48,243"
Croods,Guy,Please.,0508,neutral,4,"00:41:48,440","00:41:49,441"
Croods,Guy,What do you call this?,0514,happy,3,"00:42:07,280","00:42:08,361"
Croods,Guy,What does it do?,0516,happy,3,"00:42:09,920","00:42:11,046"
Croods,Guy,"So, what do we do?",0519,happy,3,"00:42:27,040","00:42:29,566"
Croods,Guy,How's your acting?,0520,happy,3,"00:42:30,800","00:42:32,450"
Croods,Guy,It's an avalanche of flavor.,0534,neutral,4,"00:43:59,640","00:44:01,608"
Croods,Guy,What are left overs?,0536,neutral,4,"00:44:31,680","00:44:33,603"
Croods,Guy,The end.,0556,neutral,4,"00:45:38,840","00:45:40,046"
Croods,Guy,Okay. But it won't be as good as Grug's.,0560,neutral,4,"00:45:57,640","00:46:01,247"
Croods,Guy,She lived in a cave with the rest of her family.,0562,neutral,4,"00:46:09,360","00:46:12,284"
Croods,Guy,"Her father and mother told her, You may go anywhere you want...",0563,neutral,4,"00:46:12,440","00:46:16,206"
Croods,Guy,she'd go near the cliff...,0567,neutral,4,"00:46:27,480","00:46:29,801"
Croods,Guy,for the closer she came to the edge...,0568,neutral,4,"00:46:29,960","00:46:31,883"
Croods,Guy,she stood at the very edge.,0572,neutral,4,"00:46:41,120","00:46:44,329"
Croods,Guy,She saw a light.,0573,neutral,4,"00:46:44,480","00:46:46,244"
Croods,Guy,And she fell.,0576,neutral,4,"00:46:51,520","00:46:52,885"
Croods,Guy,Where did she fly?,0578,neutral,4,"00:46:57,280","00:46:58,691"
Croods,Guy,It would be so bright.,0582,neutral,4,"00:47:04,800","00:47:06,165"
Croods,Guy,"A place not like today, or yesterday.",0583,neutral,4,"00:47:06,320","00:47:09,085"
Croods,Guy,You can't see it!,0586,neutral,4,"00:47:16,720","00:47:18,051"
Croods,Guy,I've seen it.,0588,neutral,4,"00:47:20,760","00:47:22,171"
Croods,Guy,The log ride is over.,0626,angry,0,"00:50:27,280","00:50:29,282"
Croods,Guy,Drop the log.,0627,angry,0,"00:50:29,440","00:50:30,771"
Croods,Guy,"Now, kick it away.",0628,angry,0,"00:50:35,160","00:50:37,128"
Croods,Guy,Okay.,0637,neutral,4,"00:51:25,120","00:51:26,121"
Croods,Guy,Okay.,0642,neutral,4,"00:51:38,360","00:51:39,646"
Croods,Guy,These shoes are great! Where do you get these ideas?,0644,happy,3,"00:51:41,680","00:51:45,321"
Croods,Guy,I'm calling it a brain.,0645,neutral,4,"00:51:49,320","00:51:51,402"
Croods,Guy,"So, how did the tiger fly?",0654,neutral,4,"00:52:55,240","00:52:58,050"
Croods,Guy,"No, no, no. Not cool!",0666,happy,3,"00:54:54,880","00:54:57,724"
Croods,Guy,I don't see why the kids need their own shells.,0677,neutral,4,"00:55:47,440","00:55:49,442"
Croods,Guy,Stay where you are. I'll find you.,0694,neutral,4,"00:56:44,280","00:56:46,169"
Croods,Guy,You dropped these.,0706,neutral,4,"00:59:05,040","00:59:06,405"
Croods,Guy,Thank you for that.,0742,happy,3,"01:01:58,840","01:02:01,320"
Croods,Guy,Tomorrow.,0746,happy,3,"01:03:13,880","01:03:15,723"
Croods,Guy,"I was up all night, because all these ideas just kept coming to me.",0767,neutral,4,"01:04:13,880","01:04:17,601"
Croods,Guy,and then up again into my mind.,0788,disgust,1,"01:05:13,000","01:05:15,162"
Croods,Guy,You remember how you were this morning? You changed.,0837,neutral,4,"01:08:18,200","01:08:19,884"
Croods,Guy,No. I have to get back to them.,0844,neutral,4,"01:08:54,840","01:08:57,207"
Croods,Guy,No!,0846,fear,2,"01:08:59,120","01:09:00,121"
Croods,Guy,"Grug, stop!",0847,sad,5,"01:09:00,240","01:09:01,241"
Croods,Guy,No one gets out of this.,0848,sad,5,"01:09:08,200","01:09:10,567"
Croods,Guy,Believe me...,0849,sad,5,"01:09:11,600","01:09:13,568"
Croods,Guy,You r--,0851,sad,5,"01:09:16,400","01:09:17,401"
Croods,Guy,Sorry.,0853,sad,5,"01:09:26,360","01:09:27,964"
Croods,Guy,I was little when it happened.,0854,sad,5,"01:09:31,240","01:09:33,766"
Croods,Guy,Last thing my parents told me was...,0855,sad,5,"01:09:34,760","01:09:37,206"
Croods,Guy,Live.,0857,sad,5,"01:09:39,600","01:09:41,090"
Croods,Guy,Follow the sun.,0858,sad,5,"01:09:42,920","01:09:45,287"
Croods,Guy,No.,0862,sad,5,"01:09:54,880","01:09:55,927"
Croods,Guy,She's like you.,0863,sad,5,"01:09:56,080","01:09:57,605"
Croods,Guy,"She loves you, but always forgets to say it.",0864,sad,5,"01:09:57,760","01:10:00,809"
Croods,Guy,I guess I was just busy keeping them all alive.,0866,sad,5,"01:10:06,560","01:10:11,691"
Croods,Guy,Come on. You can do it.,0871,neutral,4,"01:10:33,160","01:10:36,004"
Croods,Guy,"Belt! Emergency Idea Generator, activate!",0872,happy,3,"01:10:40,320","01:10:43,324"
Croods,Guy,He's not coming over.,0882,neutral,4,"01:11:29,000","01:11:30,240"
Croods,Guy,Yeah.,0890,happy,3,"01:12:33,080","01:12:34,445"
Croods,Guy,Hurry!,0894,others,7,"01:13:00,840","01:13:01,966"
Croods,Guy,You were right.,0896,happy,3,"01:13:05,960","01:13:07,530"
Croods,Guy,We can do it! We can ride it to Tomorrow!,0898,fear,2,"01:13:10,320","01:13:13,483"
Croods,Guy,Run!,0899,others,7,"01:13:37,480","01:13:38,641"
Croods,Guy,I don't understand.,0900,others,7,"01:14:06,720","01:14:09,041"
Croods,Guy,It's a chance.,0923,happy,3,"01:15:47,160","01:15:48,491"
Croods,Guy,I've wanted to throw you away ever since I met you.,0925,happy,3,"01:16:01,680","01:16:05,651"
Croods,Guy,He did it!,0986,happy,3,"01:26:54,160","01:26:55,400"
Croods,Thunk,Usually it's the reverse.,0240,happy,3,"00:22:31,960","00:22:33,849"
Croods,Thunk,"just to be clear, are we looking for the exact same cave?",0296,neutral,4,"00:28:38,960","00:28:42,521"
Croods,Thunk,If it was me-- I'm just throwing this out there...,0297,neutral,4,"00:28:42,680","00:28:45,160"
Croods,Thunk,if it was me choosing the cave...,0298,neutral,4,"00:28:45,320","00:28:47,721"
Croods,Thunk,"Dad, I got it.",0307,happy,3,"00:29:19,360","00:29:20,361"
Croods,Thunk,What?,0335,fear,2,"00:33:32,440","00:33:33,441"
Croods,Thunk,"No, no, no, wait!",0357,happy,3,"00:34:20,840","00:34:22,763"
Croods,Thunk,It likes me.,0358,fear,2,"00:34:25,760","00:34:26,966"
Croods,Thunk,"No, stop. Please, I'm only nine.",0361,fear,2,"00:34:37,640","00:34:39,688"
Croods,Thunk,Wow!,0381,surprise,6,"00:35:48,440","00:35:49,487"
Croods,Thunk,It looks like magic.,0382,happy,3,"00:35:50,080","00:35:51,684"
Croods,Thunk,And water. And sticks.,0414,surprise,6,"00:37:26,520","00:37:28,522"
Croods,Thunk,Quiet!,0418,fear,2,"00:37:36,000","00:37:37,161"
Croods,Thunk,Because I will turn this family around so fast!,0441,neutral,4,"00:38:50,560","00:38:53,245"
